Real_Goal,Results,BACC,Precision,Recall
0,0/,1.0,1.0,1.0
1,6/18/,0.4473684210526316,0.0,0.0
2,3/,0.47368421052631576,0.0,0.0
3,7/,0.47368421052631576,0.0,0.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,0/1/2/3/4/11/12/13/18/,0.2631578947368421,0.0,0.0
7,7/,1.0,1.0,1.0
8,7/,0.47368421052631576,0.0,0.0
9,7/,0.47368421052631576,0.0,0.0
10,0/10/12/16/19/,0.8947368421052632,0.2,1.0
11,7/,0.47368421052631576,0.0,0.0
12,0/,0.47368421052631576,0.0,0.0
13,7/,0.47368421052631576,0.0,0.0
14,6/18/,0.4473684210526316,0.0,0.0
15,3/,0.47368421052631576,0.0,0.0
16,7/,0.47368421052631576,0.0,0.0
17,5/,0.47368421052631576,0.0,0.0
18,1/6/18/,0.9473684210526316,0.3333333333333333,1.0
19,0/,0.47368421052631576,0.0,0.0
0,5/,0.47368421052631576,0.0,0.0
1,6/18/,0.4473684210526316,0.0,0.0
2,3/,0.47368421052631576,0.0,0.0
3,9/15/17/,0.42105263157894735,0.0,0.0
4,5/14/,0.4473684210526316,0.0,0.0
5,10/12/,0.4473684210526316,0.0,0.0
6,1/18/,0.4473684210526316,0.0,0.0
7,3/7/,0.9736842105263157,0.5,1.0
8,0/1/2/3/4/5/7/8/10/11/12/16/18/19/,0.6578947368421053,0.07142857142857142,1.0
9,3/,0.47368421052631576,0.0,0.0
10,5/,0.47368421052631576,0.0,0.0
11,3/,0.47368421052631576,0.0,0.0
12,0/,0.47368421052631576,0.0,0.0
13,7/,0.47368421052631576,0.0,0.0
14,1/14/18/,0.9473684210526316,0.3333333333333333,1.0
15,7/,0.47368421052631576,0.0,0.0
16,0/,0.47368421052631576,0.0,0.0
17,5/7/,0.4473684210526316,0.0,0.0
18,6/18/,0.9736842105263157,0.5,1.0
19,0/2/10/,0.42105263157894735,0.0,0.0
0,0/5/,0.9736842105263157,0.5,1.0
1,1/18/,0.9736842105263157,0.5,1.0
2,7/,0.47368421052631576,0.0,0.0
3,7/,0.47368421052631576,0.0,0.0
4,4/,1.0,1.0,1.0
5,0/3/11/12/,0.39473684210526316,0.0,0.0
6,12/,0.47368421052631576,0.0,0.0
7,7/,1.0,1.0,1.0
8,3/4/11/12/,0.39473684210526316,0.0,0.0
9,7/,0.47368421052631576,0.0,0.0
10,12/,0.47368421052631576,0.0,0.0
11,3/15/17/,0.42105263157894735,0.0,0.0
12,7/,0.47368421052631576,0.0,0.0
13,5/7/,0.4473684210526316,0.0,0.0
14,0/1/3/4/6/8/10/11/12/14/16/18/19/,0.6842105263157895,0.07692307692307693,1.0
15,7/,0.47368421052631576,0.0,0.0
16,7/,0.47368421052631576,0.0,0.0
17,7/,0.47368421052631576,0.0,0.0
18,1/14/18/,0.9473684210526316,0.3333333333333333,1.0
19,1/18/,0.4473684210526316,0.0,0.0
0,0/5/,0.9736842105263157,0.5,1.0
1,14/,0.47368421052631576,0.0,0.0
2,7/,0.47368421052631576,0.0,0.0
3,3/,1.0,1.0,1.0
4,4/,1.0,1.0,1.0
5,0/,0.47368421052631576,0.0,0.0
6,0/1/2/3/4/11/12/14/18/,0.2631578947368421,0.0,0.0
7,7/,1.0,1.0,1.0
8,0/1/2/3/4/6/8/10/11/12/16/18/19/,0.6842105263157895,0.07692307692307693,1.0
9,7/,0.47368421052631576,0.0,0.0
10,7/,0.47368421052631576,0.0,0.0
11,3/,0.47368421052631576,0.0,0.0
12,0/,0.47368421052631576,0.0,0.0
13,7/,0.47368421052631576,0.0,0.0
14,14/,1.0,1.0,1.0
15,7/,0.47368421052631576,0.0,0.0
16,7/,0.47368421052631576,0.0,0.0
17,7/,0.47368421052631576,0.0,0.0
18,6/18/,0.9736842105263157,0.5,1.0
19,5/7/,0.4473684210526316,0.0,0.0
0,7/,0.47368421052631576,0.0,0.0
1,1/18/,0.9736842105263157,0.5,1.0
2,7/,0.47368421052631576,0.0,0.0
3,15/17/,0.4473684210526316,0.0,0.0
4,4/,1.0,1.0,1.0
5,4/,0.47368421052631576,0.0,0.0
6,14/,0.47368421052631576,0.0,0.0
7,7/,1.0,1.0,1.0
8,0/1/2/3/4/6/8/10/11/12/14/16/18/19/,0.6578947368421053,0.07142857142857142,1.0
9,3/,0.47368421052631576,0.0,0.0
10,0/2/10/,0.9473684210526316,0.3333333333333333,1.0
11,7/,0.47368421052631576,0.0,0.0
12,0/,0.47368421052631576,0.0,0.0
13,7/,0.47368421052631576,0.0,0.0
14,1/6/18/,0.42105263157894735,0.0,0.0
15,3/15/17/,0.9473684210526316,0.3333333333333333,1.0
16,7/,0.47368421052631576,0.0,0.0
17,7/,0.47368421052631576,0.0,0.0
18,1/14/18/,0.9473684210526316,0.3333333333333333,1.0
19,0/,0.47368421052631576,0.0,0.0
0,0/,1.0,1.0,1.0
1,1/14/18/,0.9473684210526316,0.3333333333333333,1.0
2,3/,0.47368421052631576,0.0,0.0
3,15/17/,0.4473684210526316,0.0,0.0
4,4/,1.0,1.0,1.0
5,10/,0.47368421052631576,0.0,0.0
6,6/18/,0.9736842105263157,0.5,1.0
7,3/,0.47368421052631576,0.0,0.0
8,3/,0.47368421052631576,0.0,0.0
9,3/7/,0.4473684210526316,0.0,0.0
10,7/,0.47368421052631576,0.0,0.0
11,0/1/2/3/4/6/8/10/11/12/14/16/18/19/,0.6578947368421053,0.07142857142857142,1.0
12,0/,0.47368421052631576,0.0,0.0
13,7/,0.47368421052631576,0.0,0.0
14,1/18/,0.4473684210526316,0.0,0.0
15,7/,0.47368421052631576,0.0,0.0
16,5/,0.47368421052631576,0.0,0.0
17,7/,0.47368421052631576,0.0,0.0
18,14/,0.47368421052631576,0.0,0.0
19,5/7/,0.4473684210526316,0.0,0.0
0,0/,1.0,1.0,1.0
1,1/18/,0.9736842105263157,0.5,1.0
2,0/,0.47368421052631576,0.0,0.0
3,7/,0.47368421052631576,0.0,0.0
4,4/,1.0,1.0,1.0
5,0/,0.47368421052631576,0.0,0.0
6,1/18/,0.4473684210526316,0.0,0.0
7,3/5/7/,0.9473684210526316,0.3333333333333333,1.0
8,7/,0.47368421052631576,0.0,0.0
9,3/,0.47368421052631576,0.0,0.0
10,7/,0.47368421052631576,0.0,0.0
11,3/7/,0.4473684210526316,0.0,0.0
12,0/1/2/3/4/6/8/10/11/12/16/18/19/,0.6842105263157895,0.07692307692307693,1.0
13,7/,0.47368421052631576,0.0,0.0
14,1/18/,0.4473684210526316,0.0,0.0
15,3/,0.47368421052631576,0.0,0.0
16,0/,0.47368421052631576,0.0,0.0
17,4/,0.47368421052631576,0.0,0.0
18,1/14/18/,0.9473684210526316,0.3333333333333333,1.0
19,0/,0.47368421052631576,0.0,0.0
0,5/,0.47368421052631576,0.0,0.0
1,6/18/,0.4473684210526316,0.0,0.0
2,7/,0.47368421052631576,0.0,0.0
3,15/17/,0.4473684210526316,0.0,0.0
4,13/,0.47368421052631576,0.0,0.0
5,0/,0.47368421052631576,0.0,0.0
6,6/18/,0.9736842105263157,0.5,1.0
7,0/,0.47368421052631576,0.0,0.0
8,15/17/,0.4473684210526316,0.0,0.0
9,3/7/,0.4473684210526316,0.0,0.0
10,16/19/,0.4473684210526316,0.0,0.0
11,7/,0.47368421052631576,0.0,0.0
12,0/,0.47368421052631576,0.0,0.0
13,5/7/,0.4473684210526316,0.0,0.0
14,14/,1.0,1.0,1.0
