Real_Goal,Results,BACC,Precision,Recall
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,0/,0.4444444444444444,0.0,0.0
9,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,0/,0.4444444444444444,0.0,0.0
9,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,0/,0.4444444444444444,0.0,0.0
9,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,0/,0.4444444444444444,0.0,0.0
9,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,0/,0.4444444444444444,0.0,0.0
9,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,1/2/9/,0.8888888888888888,0.3333333333333333,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,0/,0.4444444444444444,0.0,0.0
9,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,1/2/9/,0.8888888888888888,0.3333333333333333,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,0/,0.4444444444444444,0.0,0.0
9,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,0/,0.4444444444444444,0.0,0.0
9,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,0/,0.4444444444444444,0.0,0.0
9,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
0,0/,1.0,1.0,1.0
1,1/9/,0.9444444444444444,0.5,1.0
2,2/,1.0,1.0,1.0
3,3/,1.0,1.0,1.0
4,4/7/,0.9444444444444444,0.5,1.0
5,5/9/,0.9444444444444444,0.5,1.0
6,6/8/9/,0.8888888888888888,0.3333333333333333,1.0
7,6/8/9/,0.3333333333333333,0.0,0.0
8,4/6/7/8/9/,0.7777777777777778,0.2,1.0
9,6/9/,0.9444444444444444,0.5,1.0
