Real_Goal,Results,BACC,Precision,Recall
0,0/7/,0.9285714285714286,0.5,1.0
1,1/4/6/7/,0.7857142857142857,0.25,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/7/,0.35714285714285715,0.0,0.0
6,0/3/5/7/,0.21428571428571427,0.0,0.0
7,3/4/5/6/,0.21428571428571427,0.0,0.0
0,0/7/,0.9285714285714286,0.5,1.0
1,1/7/,0.9285714285714286,0.5,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/7/,0.35714285714285715,0.0,0.0
6,0/3/5/7/,0.21428571428571427,0.0,0.0
7,3/4/5/6/,0.21428571428571427,0.0,0.0
0,0/7/,0.9285714285714286,0.5,1.0
1,1/7/,0.9285714285714286,0.5,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/7/,0.35714285714285715,0.0,0.0
6,0/3/5/7/,0.21428571428571427,0.0,0.0
7,3/4/5/6/,0.21428571428571427,0.0,0.0
0,0/7/,0.9285714285714286,0.5,1.0
1,1/7/,0.9285714285714286,0.5,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/7/,0.35714285714285715,0.0,0.0
6,0/3/5/7/,0.21428571428571427,0.0,0.0
7,3/4/5/6/,0.21428571428571427,0.0,0.0
0,0/7/,0.9285714285714286,0.5,1.0
1,1/7/,0.9285714285714286,0.5,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/7/,0.35714285714285715,0.0,0.0
6,0/3/5/7/,0.21428571428571427,0.0,0.0
7,3/4/5/6/,0.21428571428571427,0.0,0.0
0,0/7/,0.9285714285714286,0.5,1.0
1,1/4/6/7/,0.7857142857142857,0.25,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/7/,0.35714285714285715,0.0,0.0
6,0/3/5/7/,0.21428571428571427,0.0,0.0
7,3/4/5/6/,0.21428571428571427,0.0,0.0
0,0/7/,0.9285714285714286,0.5,1.0
1,1/7/,0.9285714285714286,0.5,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/7/,0.35714285714285715,0.0,0.0
6,0/3/5/7/,0.21428571428571427,0.0,0.0
7,3/4/5/6/,0.21428571428571427,0.0,0.0
0,0/7/,0.9285714285714286,0.5,1.0
1,1/7/,0.9285714285714286,0.5,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/7/,0.35714285714285715,0.0,0.0
6,0/3/5/7/,0.21428571428571427,0.0,0.0
7,3/4/5/6/,0.21428571428571427,0.0,0.0
0,0/7/,0.9285714285714286,0.5,1.0
1,1/4/6/7/,0.7857142857142857,0.25,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/7/,0.35714285714285715,0.0,0.0
6,0/3/5/7/,0.21428571428571427,0.0,0.0
7,3/4/5/6/,0.21428571428571427,0.0,0.0
0,0/7/,0.9285714285714286,0.5,1.0
1,1/7/,0.9285714285714286,0.5,1.0
2,2/6/,0.9285714285714286,0.5,1.0
3,3/5/,0.9285714285714286,0.5,1.0
4,4/6/,0.9285714285714286,0.5,1.0
5,1/4/6/7/,0.21428571428571427,0.0,0.0
6,0/3/7/,0.2857142857142857,0.0,0.0
7,6/,0.42857142857142855,0.0,0.0
