Real_Goal,Results,BACC,Precision,Recall
0,0/,1.0,1.0,1.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
0,0/,1.0,1.0,1.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
0,5/,0.45454545454545453,0.0,0.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
0,0/,1.0,1.0,1.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
0,5/,0.45454545454545453,0.0,0.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
0,5/,0.45454545454545453,0.0,0.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/8/,0.9545454545454546,0.5,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
0,0/,1.0,1.0,1.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/8/,0.9545454545454546,0.5,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
0,5/,0.45454545454545453,0.0,0.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/8/,0.9545454545454546,0.5,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
0,5/,0.45454545454545453,0.0,0.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
0,0/,1.0,1.0,1.0
1,1/,1.0,1.0,1.0
2,2/,1.0,1.0,1.0
3,3/9/,0.9545454545454546,0.5,1.0
4,4/,1.0,1.0,1.0
5,5/,1.0,1.0,1.0
6,6/,1.0,1.0,1.0
7,7/,1.0,1.0,1.0
8,8/,1.0,1.0,1.0
9,3/9/,0.9545454545454546,0.5,1.0
10,10/,1.0,1.0,1.0
11,11/,1.0,1.0,1.0
