Real_Goal,Results,BACC,Precision,Recall
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/,0.42857142857142855,0.0,0.0
6,1/4/5/,0.2857142857142857,0.0,0.0
7,1/,0.42857142857142855,0.0,0.0
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/,0.42857142857142855,0.0,0.0
6,1/4/5/,0.2857142857142857,0.0,0.0
7,1/,0.42857142857142855,0.0,0.0
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/,0.42857142857142855,0.0,0.0
6,1/4/5/,0.2857142857142857,0.0,0.0
7,1/,0.42857142857142855,0.0,0.0
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/,0.42857142857142855,0.0,0.0
6,1/4/5/,0.2857142857142857,0.0,0.0
7,1/,0.42857142857142855,0.0,0.0
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/,0.42857142857142855,0.0,0.0
6,1/4/5/,0.2857142857142857,0.0,0.0
7,1/,0.42857142857142855,0.0,0.0
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/,0.42857142857142855,0.0,0.0
6,1/4/5/,0.2857142857142857,0.0,0.0
7,1/,0.42857142857142855,0.0,0.0
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/,0.42857142857142855,0.0,0.0
6,1/4/5/,0.2857142857142857,0.0,0.0
7,1/,0.42857142857142855,0.0,0.0
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/,0.42857142857142855,0.0,0.0
6,1/4/5/,0.2857142857142857,0.0,0.0
7,1/,0.42857142857142855,0.0,0.0
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/,0.42857142857142855,0.0,0.0
6,1/4/5/,0.2857142857142857,0.0,0.0
7,1/,0.42857142857142855,0.0,0.0
0,0/5/6/,0.8571428571428572,0.3333333333333333,1.0
1,1/,1.0,1.0,1.0
2,2/5/7/,0.8571428571428572,0.3333333333333333,1.0
3,3/5/7/,0.8571428571428572,0.3333333333333333,1.0
4,4/5/,0.9285714285714286,0.5,1.0
5,1/4/5/,0.8571428571428572,0.3333333333333333,1.0
6,1/4/,0.35714285714285715,0.0,0.0
7,6/,0.42857142857142855,0.0,0.0
